Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T53831,2023-13-01,C3539,Laptop,-5.0,,PayPal,complete
T53832,2023-13-01,C2463,Headphones,-4.0,,PayPal,Failed
T53833,2023-13-01,C1808,Tablet,2.0,,Credit Card,
T53834,2023-13-01,C4962,Tablet,-7.0,-723.196279754329,PayPal,Completed
T53835,2023-02-02,C3264,Laptop,8.0,-696.2987334422660,pay pal,Completed
T53836,2020-04-30,C2691,Smart,8.0,-554.1912578992230,PayPal,Pending
T53837,2022-10-10,C624,Laptop,435.0,892.1869479577840,creditcard,Completed
T53838,2025-02-30,C894,Laptop,7.0,-586.3551493986200,PayPal,complete
T53839,2023-13-01,,Coffee Machine,714.0,,credit card,Failed
T79369,2023-13-01,C2155,Laptop,10.0,361.68127949603000,credit card,completed
T53841,2023-13-01,C499,Tablet,662.0,-704.0862630020970,PayPal,Pending
T53842,2021-08-18,C3408,Coffee Machine,2.0,,credit card,completed
T53843,2025-02-30,C3998,Headphones,725.0,803.4623058025700,credit card,Completed
T53844,2023-13-01,C114,Laptop,597.0,325.00698421168400,Cash,
T53845,2022-12-27,C4440,Smartphone,-3.0,-404.2013662919720,pay pal,
T53846,2025-02-30,,Laptop,2.0,,creditcard,Pending
T53847,2025-02-30,C2575,Smartph,545.0,,pay pal,Completed
T53848,2025-02-30,C4892,Tablet,,993.6393503244800,PayPal ,completed
T14389,2025-02-30,C087,Headphones,,621.7742953925480,Credit Card,
T53850,2025-02-30,C1857,Headp,492.0,,pay pal,complete
T53851,2023-13-01,C3343,Smartphone,776.0,,credit card,Pending
T53852,2025-02-30,C4451,Smartphone,5.0,,credit card,Completed
T53853,,C2154,Coffee Machine,-4.0,,PayPal,Completed
T53854,2022-04-06,C2880,Coffe,624.0,,Credit Card,Failed
T53855,2024-06-28,C3910,Headphones,954.0,,Cash,completed
T53856,2023-13-01,C3250,Tablet,9.0,,pay pal,Pending
T70088,2024-04-15,,Coffee Machine,-8.0,788.2724068006180,Cash,completed
T53858,2023-13-01,C2634,Headphones,-2.0,,pay pal,Completed
T53859,2023-02-17,C972,Tablet,-4.0,614.0857081458800,Credit Card,Completed
T53860,2023-13-01,C3946,Headphones,961.0,,PayPal,complete
T53861,2020-11-23,C3178,Laptop,6.0,717.767580181138,Credit Card,completed
T53862,2023-13-01,C3512,Coffee Machine,9.0,929.3652761591540,Credit Card,Completed
T53863,2021-09-06,C2166,Headphones,9.0,,PayPal ,complete
T53864,2020-03-17,C897,Tablet,7.0,865.8481079953300,PayPal,Pending
T53865,2025-02-30,C302,Tablet,3.0,-193.29890119360700,creditcard,completed
T53866,2022-04-14,C2980,Headphones,-2.0,$349.87,PayPal ,completed
T53867,2023-13-01,C4269,Headphones,,,PayPal,Failed
T53868,2025-02-30,C3082,Tablet,10.0,-596.2096486011920,credit card,
T53869,2020-01-09,C4409,Tablet,10.0,355.0047849132100,Cash,complete
T53870,2023-13-01,C652,Laptop,-6.0,-780.3561914010020,Credit Card,Completed
T53871,2025-02-30,C3643,Smartphone,5.0,,creditcard,completed
T53872,2025-02-30,C1400,Coffee Machine,515.0,-169.99099119179600,PayPal,completed
T53873,,C4743,C,-9.0,-423.8164875801720,credit card,completed
T53874,2022-06-07,C2946,Smartphone,,,PayPal ,completed
T53875,2023-13-01,C709,Smartphone,368.0,516.4735866876730,Credit Card,Failed
T53876,2023-13-01,C1911,Laptop,8.0,-531.8001139250920,creditcard,Pending
T53877,2022-10-01,C4952,Laptop,193.0,-613.8966506234620,pay pal,Pending
,2023-04-15,C3245,Headphones,3.0,-134.34157387085500,PayPal,completed
T53879,2025-02-30,,Headphones,4.0,619.8250545791290,PayPal,Pending
T53880,2024-12-17,C1530,Coffee Machine,879.0,-122.6272461276380,creditcard,
T53881,2023-13-01,C2113,Tablet,1.0,,pay pal,completed
T53882,2022-10-12,C2488,Laptop,101.0,,credit card,Failed
T53883,2025-02-30,C4870,Coffee ,,-649.6364466203480,Credit Card,Completed
T53884,2021-11-16,C2704,Headphones,-9.0,-938.9796960518840,credit card,
T53885,2023-08-18,C4787,Headp,-9.0,,PayPal,Pending
T53886,2021-10-12,C3290,Coffee Machine,-6.0,945.8401827293180,Cash,Pending
T53887,2023-13-01,C3934,Headphones,-2.0,,Credit Card,Failed
T53888,2025-02-30,C1313,Tablet,922.0,-$839.69,PayPal,completed
T53889,2023-13-01,C4999,Headphones,9.0,530.1691116972700,credit card,completed
T53890,2022-11-01,C4662,Headphones,,-376.16751090402400,Credit Card,Pending
T53891,2023-13-01,C4848,Coffee Machine,9.0,103.38766767513700,Credit Card,
T53892,2021-10-10,C3931,Coff,-2.0,-609.9646946646730,PayPal,completed
T53893,2025-02-30,C398,L,9.0,,creditcard,
T53894,2022-12-22,C1330,Coffee Machine,-10.0,337.3736833027900,Credit Card,Pending
T53895,2023-13-01,C536,Smartphone,721.0,-670.2333600480400,credit card,Completed
T53896,,C4056,S,10.0,193.6371882072740,creditcard,Completed
T53897,2023-13-01,C3182,Coffee Machine,333.0,-246.14187212765200,creditcard,complete
T53898,2020-03-22,C3206,Laptop,7.0,881.0213492979410,Cash,
T53899,2025-02-30,C1341,Coffee Machine,1.0,,PayPal ,completed
T53900,2025-02-30,C1882,Laptop,811.0,,Credit Card,
T53901,2025-02-30,C974,Smartp,2.0,-927.6103212742490,credit card,
T53902,2023-12-08,C4731,Smartphone,5.0,-738.9871651812680,credit card,complete
T53903,2023-13-01,C3854,Coffee Machine,-8.0,-439.83253438388400,pay pal,completed
T53904,2023-13-01,,Coffee Machine,-7.0,108.8293343787310,pay pal,Completed
T53905,2025-02-30,C1662,Smartphone,752.0,,Cash,
T53906,2023-13-01,C3099,Coffee Machine,364.0,289.9385308323370,PayPal ,Failed
T53907,2025-02-30,C2454,Coffee Machine,308.0,,credit card,
T53908,2023-13-01,C3050,Lapt,,,pay pal,Failed
,2023-13-01,C184,Laptop,-6.0,-631.3757078470800,pay pal,Failed
T53910,2023-13-01,C3974,Tablet,-8.0,173.855966833182,Cash,
T53911,2023-13-01,C1141,Coffee Machine,3.0,,creditcard,completed
T53912,2023-11-10,C3572,Laptop,-3.0,310.36501782410900,credit card,
T53913,2025-02-30,C2902,Tablet,4.0,889.0047801353750,PayPal,completed
T53914,2023-02-11,C389,Smartphone,-5.0,780.192640528834,Credit Card,Pending
T53915,2020-04-14,C4683,Tablet,-2.0,-233.79709585588200,creditcard,
T53916,2025-02-30,C2653,Laptop,727.0,-339.65812913691800,Credit Card,complete
T53917,2023-11-30,C2859,Laptop,-2.0,168.43347131351900,creditcard,Pending
T53918,2023-13-01,C4218,Smartphone,10.0,-647.2154927977380,creditcard,completed
T53919,2025-02-30,C1455,Headphones,-6.0,-151.0092791657340,PayPal,Pending
T53920,2023-13-01,C4891,Laptop,,,credit card,
T53921,2023-04-07,C2278,Laptop,5.0,-415.4545088331120,pay pal,Pending
T53922,2024-12-27,C1739,Tablet,-4.0,,pay pal,Pending
T53923,2023-13-01,,Coffee Machine,791.0,932.8944328314190,PayPal,completed
T53924,,C3544,Headphones,-2.0,,credit card,Failed
T53925,2022-04-22,C4476,Smartphone,514.0,-827.5984543766050,creditcard,Pending
T53926,,C1021,Tablet,6.0,-662.4124665619680,PayPal ,Completed
,2025-02-30,C3388,Coffee Machine,-8.0,-134.8553380381690,pay pal,Failed
T53928,2020-10-18,C1511,Smartphone,592.0,-88.70602695918070,Cash,Completed
T53929,2025-02-30,C1473,Tablet,9.0,,credit card,Completed
T53930,2025-02-30,C3477,Headphones,544.0,,PayPal,completed
T53931,2025-02-30,C1377,Headphones,-9.0,,credit card,Pending
,2023-13-01,C1367,Smartphone,8.0,-840.3133157152810,pay pal,Completed
T53933,2021-07-10,C358,Headphones,328.0,622.2966754280060,PayPal ,Completed
T53934,2021-10-01,C3617,Smartphone,-3.0,-293.7663759911280,Credit Card,Failed
T53935,2022-04-06,C2208,Laptop,-5.0,765.3847190259790,Credit Card,complete
,2023-13-01,,Smartphone,3.0,392.24783469778000,Cash,completed
T53937,,C1955,Smartphone,,,PayPal,Pending
T53938,,C1744,Headphones,1.0,-$970.87,credit card,completed
T53939,2023-13-01,C1046,Coffee Machine,355.0,948.2666781769640,PayPal,
T53940,2023-13-01,C4680,Laptop,631.0,-$967.92,creditcard,completed
T53941,2025-02-30,C4053,Coffee Machine,394.0,-292.30706211691200,Credit Card,complete
T53942,2024-04-16,C2662,Tablet,484.0,694.7144390200320,creditcard,Pending
T53943,2023-13-01,C1850,Tablet,474.0,469.772245509777,Credit Card,
T53944,2020-12-06,,Laptop,-1.0,,credit card,Pending
T53945,2020-09-04,C1299,Headphones,4.0,,PayPal ,
T53946,2024-09-27,C187,Headphones,524.0,,Cash,completed
T53947,,C3171,Smartphone,7.0,292.5829242373680,pay pal,completed
T53948,2025-02-30,C4241,Coffee Machine,-10.0,634.1624435789850,Cash,Failed
T53949,2023-13-01,C2205,Smartphone,6.0,-205.6773900551960,PayPal,Failed
T60673,2025-02-30,C1031,Headphones,234.0,-962.0054702188540,Cash,completed
T53951,2025-02-30,C3885,T,,134.2452361845750,PayPal ,
T53952,,C3899,Headphones,6.0,-93.20590717803620,Cash,complete
T53953,2020-03-16,C4820,Tablet,-8.0,,credit card,Pending
T53954,,C2687,Tablet,668.0,,credit card,Completed
,2023-13-01,C2781,Laptop,629.0,179.16437564357500,PayPal ,
T53956,2025-02-30,C4979,Coffee Machine,709.0,944.8320018514590,credit card,Completed
T53957,2025-02-30,C3221,Tablet,944.0,,Credit Card,Failed
T53958,2023-13-01,C1602,Smartphone,526.0,-$586.49,Credit Card,Pending
,2025-02-30,C1933,Laptop,7.0,-131.65765763205000,Cash,Failed
T53960,2025-02-30,C2202,Smartphone,-7.0,,PayPal ,complete
T53961,2025-02-30,,Coffee Machine,-9.0,,Credit Card,Failed
T53962,2025-02-30,C3345,Coffee Machine,-4.0,966.3150639447380,pay pal,Pending
T53963,2023-13-01,C1870,Coffee Machine,-2.0,-66.17873554356780,creditcard,Pending
T53964,2024-02-13,C277,Headphones,2.0,607.4949375066240,Cash,complete
T53965,2020-07-26,,Coffee Machine,289.0,-$393.65,pay pal,complete
T53966,2022-09-17,C1684,Tablet,6.0,-577.0379929562970,Cash,complete
T53967,2023-13-01,C4353,Headphones,4.0,115.79905124702400,PayPal ,Completed
T53968,2022-07-21,C2987,Tablet,-3.0,980.8962680050060,Credit Card,Pending
T53969,2021-03-24,C3821,Smartphone,9.0,-590.7684099408820,Credit Card,Completed
T53970,2024-08-30,C603,Smartphone,-4.0,,PayPal ,
T53971,2025-02-30,C935,Tablet,-10.0,-889.623293914147,PayPal ,Pending
T53972,2025-02-30,C2247,Laptop,3.0,,Cash,completed
T53973,2023-13-01,C487,Laptop,-5.0,-951.9711494381040,Credit Card,Failed
T53974,2023-13-01,C3667,Smartphone,-3.0,-982.9848656479120,PayPal ,
T53975,2023-08-30,C4248,Coffee Machine,3.0,53.664568738756400,Credit Card,Completed
T53976,2023-13-01,C3049,Smartphone,608.0,$340.21,pay pal,Completed
T53977,2025-02-30,C3717,Smartphone,907.0,833.3796291168500,Credit Card,Pending
T53978,2023-13-01,C1236,Coffee Machine,933.0,,creditcard,Failed
T53979,,C2432,Coffee Machine,-3.0,856.2373576814660,pay pal,completed
T53980,2023-13-01,C3259,Smartphone,-8.0,-840.541469801828,Credit Card,complete
T53981,2023-13-01,C1168,Tablet,395.0,,PayPal ,
T53982,2023-13-01,C3114,Laptop,104.0,,PayPal ,complete
T53983,2023-13-01,C2043,Coffee Machine,7.0,,pay pal,completed
T53984,2024-08-09,C1500,Headph,-7.0,-586.7226091408890,Cash,completed
T53985,,C1487,Coffee,-9.0,,credit card,completed
T53986,2023-13-01,C3847,Headphones,-9.0,609.9411221881950,Credit Card,complete
T53987,2023-13-01,C1747,Coffee Machine,5.0,924.5702811265640,credit card,Completed
T53988,2025-02-30,C652,Laptop,4.0,,Credit Card,Failed
T53989,2022-10-19,C3811,Tablet,413.0,,PayPal ,Failed
T53990,2025-01-08,C337,Smartphone,414.0,,pay pal,completed
T53991,2023-13-01,C4655,Tablet,-7.0,690.3130822364350,PayPal,complete
T53992,2023-05-29,C3089,Headphones,-8.0,-929.534297616766,PayPal,complete
T53993,2021-11-25,C3802,Tablet,7.0,,credit card,complete
T53994,2025-02-30,C4054,Laptop,8.0,300.2337317373610,Credit Card,complete
T53995,2024-10-19,,Headphones,1.0,678.39489266571,PayPal,completed
T53996,2024-11-07,C293,La,-1.0,,Cash,complete
,2022-10-23,C1783,Laptop,2.0,361.2833507818570,Cash,Failed
T53998,2025-02-30,C199,Coffee Machine,7.0,-679.27314501919,PayPal,Completed
T53999,2021-03-23,C4057,Headphone,1.0,-267.3565881912600,Cash,completed
T54000,2023-05-05,C2418,Headphones,1.0,559.3036013309240,pay pal,completed
T54001,2020-09-22,C172,Laptop,-1.0,,creditcard,complete
T54002,2021-01-21,C4532,Smartphone,,,PayPal ,Failed
T54003,2025-02-30,C3984,Cof,4.0,$686.79,Credit Card,Completed
T54004,2023-13-01,C3399,Coffee Machine,,,Credit Card,complete
T54005,2025-02-30,C666,Laptop,-4.0,-396.3883543715240,pay pal,Completed
,2025-02-30,C2174,Tabl,-7.0,-$151.36,credit card,complete
T54007,2020-03-05,C4977,Headphones,-10.0,680.2079864233220,PayPal,Pending
T54008,2023-13-01,C1695,Laptop,841.0,892.5204619994970,PayPal ,complete
T54009,2023-13-01,C4180,Headphones,2.0,-263.5631715096270,pay pal,complete
T54010,2025-02-30,C274,Laptop,760.0,,Cash,
T54011,2023-13-01,C910,Smartphone,561.0,-$979.39,credit card,
T54012,2023-13-01,C3611,Smartphone,273.0,-540.2340610392570,pay pal,complete
T54013,2023-13-01,C1593,Smartphone,639.0,535.1123735841890,pay pal,
T54014,2021-11-18,C2447,Laptop,761.0,373.3605606613650,PayPal,complete
T54015,2023-13-01,C2085,Laptop,1.0,368.25328133818800,creditcard,complete
T54016,2021-08-09,C4804,Headphones,2.0,,Credit Card,complete
T54017,2025-02-30,C2476,Lapt,904.0,,Cash,Completed
T54018,,C2393,Coffee Machine,-2.0,-$76.38,creditcard,Failed
T54019,2025-02-30,C2284,Coffee Machine,938.0,525.8353275084110,Credit Card,Pending
T54020,2025-02-30,C3513,Headphones,-7.0,$351.70,Cash,Completed
T54021,2023-13-01,C4768,Tablet,301.0,-663.4820729162110,Credit Card,Pending
T54022,2023-13-01,C4822,Tablet,10.0,596.6590984358140,pay pal,
,2024-11-23,C4457,Coffee Machine,2.0,,PayPal ,
T54024,2021-04-28,C1381,Headphones,624.0,,Cash,Failed
T54025,2022-01-01,C4111,Coffee Machine,248.0,,Credit Card,
,2022-03-21,C4391,Headphones,-7.0,102.0745804552800,creditcard,Failed
T54027,2023-13-01,,Smartphone,-9.0,-461.2201432795760,pay pal,complete
T54028,2020-11-14,C1567,Laptop,967.0,-52.068559028637800,Cash,completed
T54029,2023-13-01,C1562,Laptop,-10.0,$359.25,creditcard,completed
T54030,2025-02-30,C680,Coffee Machine,2.0,689.3487953816460,Cash,
T54031,2023-13-01,C2659,Laptop,944.0,493.5802103900760,creditcard,Failed
T54032,2025-02-30,C1973,Headphones,676.0,$253.50,Credit Card,complete
,2023-13-01,C4517,Tablet,,$546.11,creditcard,
T54034,2024-03-25,C1110,Laptop,430.0,,PayPal,Completed
T54035,2025-02-30,C3583,Coffee Machine,-6.0,850.8058144794440,PayPal ,complete
T54036,2022-06-07,C4909,L,720.0,900.0236509998470,Credit Card,completed
T54037,2025-02-30,C3347,La,,249.37162488938000,PayPal ,Failed
T54038,2025-02-30,C1431,Smartph,-5.0,56.36036770710620,pay pal,
T54039,2023-13-01,C1752,Headphones,10.0,,creditcard,
T54040,2023-13-01,C3709,Smartphone,822.0,310.7194664667500,PayPal,
T54041,2022-10-22,C4290,Smartphone,6.0,-328.1481572920090,creditcard,completed
T54042,2023-06-02,C4353,Laptop,849.0,,PayPal ,
T54043,,C2922,Coffee Machine,-6.0,334.25509478003000,Cash,completed
T54044,2023-13-01,C3631,Tablet,8.0,,Credit Card,
T54045,2023-13-01,C4216,Headphones,945.0,-816.6674376679930,PayPal ,complete
T54046,2025-02-30,C1512,Laptop,-7.0,,PayPal,completed
T54047,2023-13-01,C1408,Headphones,4.0,,Cash,complete
T54048,,C709,Smartphone,-7.0,$176.52,credit card,
T54049,2025-02-30,C1639,Tablet,4.0,,PayPal,Pending
T54050,2023-13-01,C4477,Smartph,-2.0,-370.32438145916500,PayPal ,complete
T54051,2023-13-01,C3308,Coffee Machine,5.0,,Cash,complete
T54052,2023-13-01,C4103,Tablet,8.0,-694.1524931336100,Credit Card,Completed
T54053,2025-02-30,C2895,Smartphone,8.0,,Credit Card,Failed
T54054,2025-02-30,C3195,Smartpho,137.0,-420.3216101441380,PayPal,complete
T54055,2025-02-30,C2544,Headphones,306.0,,credit card,
T54056,2023-13-01,C3281,Coffee Machine,975.0,,credit card,completed
T54057,2024-09-06,C3144,Coffee Machine,642.0,169.4967115228910,Cash,completed
,2025-02-30,C100,Tablet,-6.0,$892.98,Cash,
T54059,2025-02-30,,Coffee M,-7.0,,creditcard,Completed
T54060,,C4318,Headphones,7.0,,Credit Card,Failed
T54061,2021-06-21,C4826,Smartphone,655.0,,Credit Card,Pending
T54062,2020-05-03,,Laptop,9.0,-669.4337736443500,credit card,Failed
T55052,2025-02-30,C2517,Tablet,637.0,-817.5720980767700,PayPal,
T54064,2023-13-01,C4833,Laptop,5.0,,PayPal,Failed
T54065,2023-07-10,C2256,Coffee Machine,2.0,,credit card,completed
T54066,2020-01-09,C876,Tablet,9.0,-595.7565661198390,Credit Card,
T54067,2023-13-01,C3941,Tablet,630.0,-$434.22,PayPal ,Pending
T54068,2023-13-01,C1137,Tablet,5.0,-393.44149405971000,Credit Card,Pending
T54069,2023-13-01,C797,Coffee Machine,,-650.6159687193900,PayPal,Completed
T54070,2025-02-30,C996,Coffee Machine,-4.0,-186.527244672145,credit card,complete
T54071,2025-02-30,C4692,Laptop,446.0,-321.0630251374520,PayPal,
T54072,2025-02-30,C326,Tablet,,$650.99,PayPal,
T54073,2023-13-01,C4101,Headphones,9.0,796.3089490921040,Cash,
T54074,2024-05-16,C676,Smartph,237.0,-726.9268991049000,creditcard,completed
T54075,2023-13-01,C1426,Laptop,9.0,-822.2867708036090,credit card,Pending
T54076,2025-02-30,C3080,Smartphone,4.0,,pay pal,Failed
T54077,2023-13-01,C1298,Lapt,-6.0,536.6917444592030,PayPal,
,2025-02-30,C3224,Smartphone,508.0,-$527.81,credit card,
T54079,2023-13-01,C3536,Laptop,-2.0,$281.83,pay pal,Pending
T54080,2023-13-01,C2646,Laptop,637.0,-$419.35,creditcard,Pending
T54081,2023-13-01,C1225,Laptop,7.0,-$850.67,pay pal,completed
,2023-13-01,C4486,Headphones,609.0,-58.825279318141700,Credit Card,Pending
T54083,2023-13-01,C715,Headphones,-9.0,,credit card,completed
T54084,2023-13-01,C466,Tablet,8.0,,PayPal ,completed
T54085,2023-13-01,C4507,Tablet,8.0,253.01862160825500,Cash,Failed
T54086,2023-13-01,C920,Smartphone,-7.0,-733.6331888288930,PayPal ,Completed
T54087,,C2011,Smartphone,6.0,859.4698222367110,PayPal ,Failed
T54088,2025-02-30,C3897,Laptop,,365.4293755688310,pay pal,Failed
T54089,2025-02-30,C4487,Laptop,9.0,,Cash,completed
T54090,2023-13-01,C1933,Coffee Machine,3.0,,Cash,Failed
T54091,2023-13-01,C4741,Tablet,4.0,811.3950092791040,pay pal,Pending
T54092,2022-03-20,C1245,Smartphone,666.0,-$253.14,PayPal,Failed
T54093,2025-02-30,C3260,Headphones,-1.0,-721.0142626045390,PayPal,
T54094,2023-08-23,C1193,Coffee Machine,,-185.8853968907820,credit card,
T54095,2024-01-26,C1366,Smartphone,-9.0,-963.747976041391,Cash,completed
T54096,2025-02-30,C343,Coffee Machine,132.0,149.05313370549000,creditcard,Failed
T54097,2023-13-01,C2976,Smartphone,3.0,,credit card,completed
T54098,2025-02-30,C1087,Tablet,-5.0,$213.31,Credit Card,
T54099,2023-08-26,C1125,Tablet,110.0,697.4431186980880,credit card,completed
T54100,2020-05-09,C3120,Headp,893.0,,PayPal ,completed
T54101,2025-02-30,C4620,Laptop,332.0,-254.75297940423300,Credit Card,Failed
T54102,2025-02-30,C3122,Coffee Machine,10.0,-787.8187539509920,credit card,Pending
T54103,2025-02-30,C968,Tablet,-8.0,,Cash,Pending
T54104,2023-13-01,C3868,Headphones,3.0,,credit card,Failed
T54105,2023-13-01,C2608,Coffee Machine,-8.0,-251.606758185761,Credit Card,Completed
T54106,2023-13-01,C4845,Tablet,4.0,,pay pal,Failed
T54107,2020-02-06,C2000,Tablet,-9.0,-$82.04,pay pal,Pending
T54108,2023-13-01,C502,Coffee Machine,112.0,265.7948527833240,PayPal ,Completed
T54109,2023-13-01,C1462,Laptop,877.0,-$958.16,Credit Card,complete
T54110,2023-13-01,C1289,Laptop,936.0,443.60576152687700,Cash,complete
T54111,2023-12-10,C1912,Laptop,-8.0,728.6129861545920,credit card,Pending
T54112,2021-03-25,C4636,Coffee Machine,-7.0,-953.8433837319490,PayPal,complete
T54113,2025-02-30,C3778,Tablet,-5.0,198.33338585339700,creditcard,Failed
T54114,2023-13-01,C1441,Smartphone,-8.0,-953.4372313287940,pay pal,
T54115,2023-13-01,C1933,Coffee Machine,10.0,542.3237052010070,credit card,completed
T54116,2025-02-30,C4212,Tablet,9.0,311.8629364916400,credit card,completed
T54117,2023-03-14,,Laptop,965.0,650.4940184461730,credit card,complete
T54118,2022-04-03,C1604,Headphones,,,creditcard,Failed
T54119,2023-13-01,C1025,Coffee Machine,8.0,-961.7448054979500,credit card,Pending
T54120,2025-02-30,C2744,Tablet,117.0,,Cash,
T54121,2023-13-01,C1066,Smartphone,-8.0,-598.4907243291150,Cash,Pending
T54122,2025-02-30,C4218,Headphones,6.0,254.49596020985200,Credit Card,Completed
T54123,2023-13-01,C4041,Headphones,565.0,533.2773315714040,credit card,Failed
T54124,,C2271,Coffee Machine,831.0,,credit card,Failed
T54125,2025-02-30,C1634,Smartphone,629.0,-404.71190439441600,PayPal ,complete
T54126,2023-13-01,C2847,Tablet,760.0,,pay pal,completed
T54127,2022-07-10,C4048,Tablet,615.0,,creditcard,Failed
T54128,2025-02-30,C2883,Headphones,383.0,210.7940175433470,pay pal,
,2021-10-02,C3409,Tablet,-10.0,,pay pal,complete
T54130,2025-02-30,C4847,Tablet,-10.0,746.3871867353000,Cash,Completed
T54131,2025-02-30,,Coffee Machine,793.0,-375.41434112429600,credit card,complete
T54132,2025-02-30,C1360,Headphones,425.0,-524.7543732085960,Cash,complete
T54133,2020-08-26,C3657,Coffee Machine,603.0,973.5865243693430,Credit Card,complete
T54134,2025-02-30,,Lap,-8.0,407.41984707559300,PayPal,Failed
T54135,2025-02-30,C2715,Tablet,195.0,-820.8921097195000,PayPal ,completed
T54136,2024-08-23,C4479,Headphones,-9.0,680.1485328298140,creditcard,Completed
T54137,2021-05-27,C023,Coffee Machine,4.0,545.5669907041460,pay pal,completed
T54138,2023-13-01,C1938,Smartphone,-4.0,164.68156994212500,Credit Card,
T54139,2023-13-01,C2729,Tablet,10.0,-587.3829905024670,creditcard,completed
T54140,2024-04-30,C1365,Coffee Machine,1.0,,creditcard,Failed
T54141,,C3719,Coffee Machine,9.0,729.3787319784500,creditcard,Pending
T54142,2023-13-01,C1393,Laptop,1.0,,PayPal ,complete
T54143,2023-13-01,C2835,Headphones,9.0,444.72694505940300,PayPal,Pending
T54144,2025-02-30,C2713,Coffee Machine,-3.0,886.8315811616580,PayPal ,Failed
T54145,2025-02-30,C3918,Smartphone,-1.0,779.1359697787130,pay pal,Pending
T54146,2025-02-30,C1487,Sm,604.0,163.5524927678860,credit card,Pending
T54147,2025-02-30,C4222,Headphones,-2.0,-716.420526116573,PayPal ,Failed
T54148,2023-13-01,C1106,Smartphone,-5.0,,Cash,Completed
T54149,2023-13-01,C352,Laptop,394.0,,Credit Card,complete
,2023-13-01,C4418,Coffee Machine,674.0,-433.30573656535100,PayPal,complete
T54151,2025-02-30,C2628,Headphones,217.0,,Credit Card,Failed
T54152,,C3783,Coffee Machine,848.0,418.92306739722900,PayPal ,complete
T54153,2020-12-13,C932,Coffee Machine,201.0,-$741.80,Credit Card,completed
,2023-13-01,C1980,Coffee Machine,,770.4950731437720,PayPal,complete
T54155,2024-05-21,C1108,Smartphone,514.0,747.3759456653660,PayPal,completed
T54156,2025-02-30,C1744,Tabl,6.0,-104.27724910175900,pay pal,completed
T54157,2022-12-01,C2876,Headphone,6.0,-228.66240246379200,credit card,Completed
T54158,2025-02-30,C418,Smartphone,5.0,843.5214548756570,pay pal,Failed
T54159,2023-13-01,C4337,Laptop,8.0,$55.73,Cash,completed
T54160,2023-08-11,C4215,Headphones,-9.0,-484.28727562973400,creditcard,complete
T54161,2021-12-27,C3527,Coff,8.0,,pay pal,completed
T54162,2023-13-01,C3003,Lap,301.0,-124.39323450997500,pay pal,Pending
T54163,2023-13-01,C2585,Smartphone,-9.0,952.8206741221290,pay pal,
T54164,2023-13-01,C4789,Laptop,929.0,89.00720056383130,pay pal,
,2023-01-05,C4815,Smartphone,262.0,,Cash,Failed
T54166,2023-13-01,C091,Headphones,645.0,,credit card,Completed
T54167,2024-10-27,C3586,Headphone,2.0,358.6359575003980,Cash,completed
T54168,2020-02-25,C2919,La,2.0,,pay pal,Failed
T54169,2025-02-30,C3069,Coffee Machine,,,PayPal ,completed
T54170,2024-02-25,C4440,Tablet,-6.0,-993.6718713320110,Cash,Failed
T46625,2024-06-19,C4973,Coffee Machine,209.0,409.0300353986400,pay pal,Completed
T54172,2025-02-30,C4484,Headphones,6.0,249.30944015944300,Credit Card,Failed
T54173,2025-02-30,C4739,Coffee Machine,-9.0,,PayPal ,Failed
,2022-07-26,C2143,Smartphone,804.0,-715.512831729215,Credit Card,completed
T54175,2023-01-20,C3302,Headphones,415.0,60.790567213800300,credit card,Failed
T54176,2023-13-01,C1670,Headphon,8.0,,credit card,
T54177,2024-07-08,C2887,Headphones,-9.0,70.19648094540430,Cash,Pending
T54178,2024-01-04,C2785,Laptop,-1.0,,Credit Card,
T54179,2025-02-30,C4585,Tablet,8.0,-507.86273732225100,Credit Card,
T54180,2023-13-01,C3861,Coffee Machine,4.0,-633.3657578858120,pay pal,Pending
T54181,2023-13-01,C2314,Headphones,443.0,,Credit Card,Failed
T54182,2025-01-21,C3420,Headphones,-7.0,-525.6893330030720,creditcard,Failed
T54183,2023-13-01,C2566,Tablet,,,credit card,Failed
T54184,2025-02-30,C329,Headphones,5.0,,Cash,
T54185,2021-11-29,C3574,Smartphone,-1.0,-522.8076295616050,credit card,complete
T54186,2023-13-01,C2896,Smartphone,272.0,-840.1870068770120,creditcard,
T54187,2023-13-01,C224,Headphones,-5.0,,creditcard,Completed
T54188,2023-13-01,C1715,Smartphone,10.0,,pay pal,Failed
T54189,2023-13-01,C3426,Laptop,-2.0,151.02959146201700,pay pal,Failed
T54190,2020-02-22,C2112,Smartphone,-2.0,644.639334530011,PayPal ,Completed
T54191,2024-09-13,C2256,Smartphone,716.0,-386.2635612356320,Credit Card,Completed
T54192,2023-13-01,C3653,Smartphone,3.0,643.7457358919940,PayPal,Completed
T54193,2025-02-30,C3420,Tablet,-1.0,-335.0889305008780,PayPal ,Failed
T54194,2023-13-01,C1385,Smartphone,-2.0,,Credit Card,Pending
T54195,2024-05-10,C3409,Lap,-1.0,-94.59895106193320,Credit Card,Pending
T54196,2023-13-01,C2227,Coffee Machine,10.0,-556.6174429602580,Credit Card,complete
T54197,,C1858,Laptop,-3.0,655.6169269549910,Credit Card,completed
